,date,date_block_num,shop_id,item_id,item_price,item_cnt_day
172686,27.02.2013,1,6,6789,1099.0,1.0
687098,07.07.2013,6,16,7349,299.0,1.0
1709844,07.06.2014,17,27,4048,2399.0,1.0
2448720,21.02.2015,25,19,3445,3499.0,1.0
1912168,22.08.2014,19,18,18838,74.5,1.0
331148,02.03.2013,2,25,21435,399.0,1.0
2005854,13.09.2014,20,19,4689,1499.0,1.0
1380701,19.02.2014,13,31,13518,1499.0,1.0
1672474,30.05.2014,16,50,12358,149.0,1.0
1330827,29.01.2014,12,12,7545,349.0,1.0
41770,15.01.2013,0,1,13354,14.0,1.0
321688,15.03.2013,2,25,8942,249.0,1.0
882978,06.09.2013,8,7,16787,2599.0,2.0
72082,26.01.2013,0,31,11964,149.0,1.0
320153,17.03.2013,2,25,4331,1259.0,1.0
289612,30.03.2013,2,19,12686,999.0,1.0
2905896,17.10.2015,33,53,16221,999.0,1.0
2026248,16.09.2014,20,56,16453,174.3,1.0
2531323,20.03.2015,26,3,18496,199.0,1.0
1835494,23.07.2014,18,15,1496,2799.0,1.0
323713,04.03.2013,2,25,1398,299.25,2.0
1275478,19.01.2014,12,52,1688,899.0,1.0
301936,22.03.2013,2,12,6475,299.0,1.0
162610,27.02.2013,1,22,17695,249.0,1.0
568127,20.06.2013,5,16,17344,149.0,1.0
355320,06.04.2013,3,24,2321,1099.0,1.0
2387006,02.01.2015,24,55,11286,399.0,1.0
845595,27.09.2013,8,42,4870,799.0,1.0
1641470,26.05.2014,16,31,1825,49.0,3.0
365230,27.04.2013,3,27,1167,1100.0,1.0
1030639,04.11.2013,10,28,4688,1499.0,1.0
1787905,08.06.2014,17,42,4248,1049.3,1.0
162285,14.02.2013,1,22,22151,399.0,1.0
279113,06.03.2013,2,18,4831,699.3,1.0
2735872,29.07.2015,30,42,17290,329.0,1.0
1787022,19.06.2014,17,42,10116,399.0,1.0
2354571,07.01.2015,24,24,16038,299.0,1.0
1692152,24.05.2014,16,31,16876,399.0,1.0
162709,11.02.2013,1,22,16884,399.0,1.0
2286212,29.12.2014,23,6,16020,429.0,1.0
2755330,14.07.2015,30,25,9254,1100.0,2.0
765412,12.08.2013,7,54,20141,0.1,1.0
2428628,14.02.2015,25,38,2354,398.0,1.0
1230883,21.12.2013,11,57,4370,598.833333333,3.0
236063,26.03.2013,2,44,14665,199.0,1.0
395670,01.04.2013,3,43,8425,749.0,-1.0
1026693,20.10.2013,9,28,15446,479.0,1.0
2419916,04.02.2015,25,47,2799,499.0,1.0
1061327,27.11.2013,10,7,18963,399.0,1.0
2188056,01.11.2014,22,47,20650,1399.0,1.0
613950,29.06.2013,5,57,10284,299.0,1.0
1203890,07.12.2013,11,54,11894,149.0,1.0
1446143,10.02.2014,13,44,9771,149.0,1.0
174478,20.02.2013,1,0,3432,440.0,1.0
2257091,30.12.2014,23,14,2429,1299.0,2.0
906178,14.09.2013,8,25,17782,399.0,1.0
341989,03.03.2013,2,2,1923,249.0,1.0
187394,06.02.2013,1,31,21731,149.0,1.0
263864,28.03.2013,2,54,20300,149.0,1.0
1834100,13.07.2014,18,17,10300,499.0,1.0
2055009,07.10.2014,21,5,6740,499.0,1.0
626174,07.06.2013,5,54,7194,699.0,1.0
558817,20.06.2013,5,35,15758,199.0,1.0
2438434,06.02.2015,25,52,10511,399.0,1.0
2404583,05.01.2015,24,54,14142,399.0,2.0
2450757,08.02.2015,25,16,1535,1999.0,1.0
503435,26.05.2013,4,56,3432,599.0,1.0
1276962,18.01.2014,12,54,1905,249.0,1.0
1900834,02.08.2014,19,52,3320,999.0,1.0
219204,16.02.2013,1,28,3900,299.0,1.0
26913,05.01.2013,0,27,9301,1389.0,1.0
662188,03.07.2013,6,10,13344,13.0,1.0
317582,11.03.2013,2,29,6488,349.5,1.0
781182,10.08.2013,7,37,2525,299.0,1.0
2535058,02.03.2015,26,6,17137,99.0,1.0
2000967,06.09.2014,20,30,5672,2990.0,1.0
1635851,03.05.2014,16,25,18445,199.0,1.0
1460848,08.03.2014,14,53,5672,2890.0,1.0
2293845,08.12.2014,23,27,13443,22990.0,1.0
2748416,28.07.2015,30,49,20567,798.01,1.0
2236517,08.12.2014,23,37,4181,1190.0,2.0
2108353,19.11.2014,22,34,13736,419.3,1.0
1036248,13.11.2013,10,26,7894,1490.0,1.0
936714,28.10.2013,9,38,7056,2599.0,1.0
2730962,10.07.2015,30,12,3731,1999.0,1.0
592974,09.06.2013,5,19,12536,199.0,1.0
460798,24.05.2013,4,25,3382,299.0,1.0
2362505,06.01.2015,24,43,10659,999.0,1.0
1883072,12.08.2014,19,31,19089,199.0,1.0
1439100,26.02.2014,13,46,2808,999.0,1.0
2439649,07.02.2015,25,53,6238,299.0,1.0
2264994,20.12.2014,23,10,13442,20568.28,1.0
2436237,23.02.2015,25,57,17869,499.0,1.0
1211117,30.12.2013,11,52,13901,349.0,1.0
1194436,25.12.2013,11,3,18439,199.0,1.0
2666392,14.06.2015,29,31,20394,1999.0,1.0
828586,23.08.2013,7,4,17709,899.0,1.0
581439,20.06.2013,5,6,15063,449.0,1.0
1455433,19.02.2014,13,57,6459,349.5,1.0
1327270,04.01.2014,12,46,1856,1699.0,1.0
2870465,27.09.2015,32,31,3734,3399.0,1.0
1844474,10.07.2014,18,5,10615,422.8,1.0
526359,29.05.2013,4,6,19079,119.2,1.0
161486,26.02.2013,1,22,10638,1000.0,1.0
879218,21.09.2013,8,15,2753,599.0,1.0
1552357,05.04.2014,15,55,2995,1194.0,2.0
2423419,23.02.2015,25,31,16113,1599.0,1.0
2854455,10.09.2015,32,18,4719,999.0,2.0
407473,27.04.2013,3,56,7893,1790.0,1.0
1495314,25.03.2014,14,26,4790,299.0,1.0
2338847,09.01.2015,24,7,5039,1999.0,1.0
1093081,20.11.2013,10,54,1421,299.0,1.0
2731393,06.07.2015,30,12,16055,599.0,1.0
2229354,03.12.2014,23,31,4362,2199.0,1.0
2392877,05.01.2015,24,28,4240,499.5,2.0
1154065,09.12.2013,11,27,5364,2390.0,1.0
82548,13.01.2013,0,54,4464,299.5,1.0
1873883,06.08.2014,19,49,4240,1499.0,1.0
1893471,20.08.2014,19,56,3380,28.0,1.0
1132110,04.12.2013,11,26,2341,449.0,1.0
1744934,30.06.2014,17,17,7215,899.0,1.0
265261,08.03.2013,2,47,5682,299.0,1.0
795435,03.08.2013,7,25,6056,299.0,1.0
2921600,28.10.2015,33,7,4721,3599.0,1.0
1419512,08.02.2014,13,18,4993,2999.0,1.0
534371,01.06.2013,5,29,20961,249.0,1.0
443764,31.05.2013,4,26,14827,619.0,1.0
1402406,08.02.2014,13,3,6675,18990.0,1.0
1257160,29.12.2013,11,43,2308,299.0,2.0
1902294,26.08.2014,19,50,9871,149.0,1.0
1065848,03.11.2013,10,4,19879,199.0,1.0
1389603,03.02.2014,13,29,3933,1999.0,1.0
1418642,23.02.2014,13,17,15757,199.0,1.0
557786,04.06.2013,5,31,12734,349.0,1.0
693525,10.07.2013,6,54,16182,1299.0,1.0
2567996,22.04.2015,27,22,4896,7999.0,-2.0
510754,12.05.2013,4,15,7856,799.0,1.0
2347127,03.01.2015,24,27,2269,599.0,1.0
751588,24.08.2013,7,52,6501,349.5,1.0
175729,21.02.2013,1,12,5318,13900.0,1.0
475389,16.05.2013,4,31,7466,199.0,1.0
1165297,30.12.2013,11,6,10928,199.0,1.0
2101092,03.10.2014,21,43,18688,199.0,1.0
914587,04.09.2013,8,28,9578,199.0,-1.0
2208660,29.12.2014,23,58,4248,873.7325,4.0
976149,27.10.2013,9,54,4381,199.0,1.0
587963,20.06.2013,5,28,1832,599.5,1.0
478375,25.05.2013,4,30,15438,599.0,1.0
1166905,26.12.2013,11,6,21487,758.8,1.0
792582,09.08.2013,7,25,15095,299.0,1.0
1571181,29.04.2014,15,21,5601,599.0,1.0
641267,06.07.2013,6,25,7071,2499.0,1.0
1395370,15.02.2014,13,7,2766,384.3,1.0
656335,03.07.2013,6,29,5052,449.0,1.0
2525438,31.03.2015,26,22,486,300.0,1.0
878555,03.09.2013,8,14,16453,249.0,1.0
866392,20.09.2013,8,24,5277,1199.0,1.0
1671605,14.05.2014,16,50,6457,699.0,1.0
2031143,07.10.2014,21,28,2252,419.0,1.0
493394,14.05.2013,4,50,6490,699.0,1.0
1741136,27.06.2014,17,22,6497,999.0,1.0
2682673,11.06.2015,29,21,10071,799.0,1.0
2680865,14.06.2015,29,46,8451,899.0,2.0
315959,09.03.2013,2,28,19637,399.0,1.0
229225,03.03.2013,2,37,1830,599.0,1.0
2448694,14.02.2015,25,19,4806,99.0,2.0
2673116,11.06.2015,29,42,15684,399.0,1.0
433359,13.04.2013,3,37,11496,399.0,1.0
2085879,28.10.2014,21,53,4717,299.0,1.0
1992922,10.09.2014,20,30,15527,179.0,1.0
1087101,13.11.2013,10,19,1010,299.0,1.0
2701,25.01.2013,0,24,2321,999.0,1.0
1498844,30.03.2014,14,19,20947,599.0,1.0
1534169,11.03.2014,14,15,7003,699.0,1.0
1226207,21.12.2013,11,56,1809,599.0,1.0
2530508,30.03.2015,26,2,13443,29990.0,1.0
2252746,28.12.2014,23,30,11185,349.0,1.0
2795039,22.08.2015,31,57,1539,599.5,1.0
2170849,04.11.2014,22,19,18476,199.0,1.0
2112794,16.11.2014,22,58,11391,899.0,1.0
2376017,18.01.2015,24,34,2734,699.0,1.0
1595170,19.04.2014,15,14,15526,179.0,1.0
1671201,12.05.2014,16,54,8686,199.0,1.0
1526165,10.03.2014,14,31,16227,419.0,1.0
243126,16.03.2013,2,31,4910,419.3,1.0
752537,16.08.2013,7,52,10180,249.0,1.0
1180672,31.12.2013,11,18,6105,499.5,1.0
480938,20.05.2013,4,32,4723,299.0,1.0
1979888,04.09.2014,20,26,202,199.2,1.0
2475749,19.02.2015,25,25,16922,399.0,1.0
130775,04.02.2013,1,54,14433,299.0,1.0
2873028,12.09.2015,32,35,11579,299.0,1.0
1291032,23.01.2014,12,31,11809,199.0,1.0
2089481,04.10.2014,21,40,9355,349.0,2.0
784421,17.08.2013,7,31,14052,349.0,2.0
2577912,29.04.2015,27,55,492,600.0,1.0
136680,09.02.2013,1,54,1889,599.0,1.0
2139958,05.11.2014,22,56,8779,149.0,1.0
2054732,02.10.2014,21,6,7956,4490.0,1.0
952947,25.10.2013,9,37,1809,599.0,4.0
2804486,20.08.2015,31,16,6695,599.5,1.0
36325,10.01.2013,0,6,1049,649.0,1.0
1108568,19.11.2013,10,43,1855,1199.0,2.0
130011,02.02.2013,1,56,6466,699.0,1.0
2512013,21.03.2015,26,53,3605,349.0,1.0
2328334,04.01.2015,24,14,5319,299.0,1.0
1522422,22.03.2014,14,35,14762,449.0,1.0
2058866,02.10.2014,21,21,6085,2199.0,1.0
1538834,30.03.2014,14,17,18277,349.0,1.0
2901574,03.10.2015,33,48,9356,399.0,1.0
211039,25.02.2013,1,25,8568,250.0,1.0
2699923,01.06.2015,29,7,17988,99.0,1.0
2883010,21.10.2015,33,45,9406,349.0,1.0
2489194,22.03.2015,26,47,5837,499.0,3.0
113809,05.01.2013,0,44,15569,199.0,1.0
2259838,13.12.2014,23,15,4872,899.0,1.0
372519,28.04.2013,3,7,8942,249.0,1.0
1024706,24.10.2013,9,28,6084,2199.0,1.0
2366269,28.01.2015,24,46,8686,199.0,1.0
1735881,20.06.2014,17,3,4233,899.0,1.0
435859,07.04.2013,3,37,2564,349.0,1.0
2833979,17.09.2015,32,42,6378,1198.0,1.0
986128,24.10.2013,9,22,16315,949.0,1.0
250025,23.03.2013,2,32,438,299.0,1.0
1788207,17.06.2014,17,42,2308,299.0,1.0
2322961,30.12.2014,23,25,5581,499.0,1.0
2784012,07.08.2015,31,31,20350,1299.0,1.0
2873376,28.09.2015,32,31,15512,1199.0,1.0
1352542,20.01.2014,12,27,9985,1499.0,1.0
908467,17.09.2013,8,26,13417,1199.0,1.0
2531189,01.03.2015,26,4,14227,99.0,1.0
1642107,25.05.2014,16,28,6550,649.0,1.0
2346568,07.01.2015,24,27,4244,629.1,1.0
2746534,23.07.2015,30,57,6931,249.0,1.0
2235781,24.12.2014,23,35,20463,1999.0,1.0
2571719,11.04.2015,27,26,11914,799.0,1.0
1788153,18.06.2014,17,46,21880,149.0,1.0
841304,26.09.2013,8,50,7860,399.0,1.0
18618,06.01.2013,0,28,3321,1999.0,2.0
1595933,24.04.2014,15,42,2814,899.0,1.0
2546039,12.03.2015,26,25,11622,332.66,1.0
181245,23.02.2013,1,0,9758,110.0,1.0
220428,02.02.2013,1,28,6488,699.0,1.0
1394049,08.02.2014,13,7,17855,399.0,1.0
598536,04.06.2013,5,22,14040,149.0,1.0
2349609,12.01.2015,24,19,6503,1799.0,3.0
2728722,14.07.2015,30,7,21877,199.0,1.0
633747,30.07.2013,6,28,2854,199.0,1.0
500913,04.05.2013,4,57,8666,149.0,1.0
2342872,24.01.2015,24,25,16106,799.0,1.0
2666523,29.06.2015,29,31,20949,5.0,15.0
1932871,28.08.2014,19,28,16182,1449.0,1.0
1404476,23.02.2014,13,6,14829,649.0,1.0
2263887,29.12.2014,23,12,7881,898.0,1.0
2017392,11.09.2014,20,57,17374,399.0,2.0
1861716,10.07.2014,18,19,2090,499.0,1.0
1460729,10.03.2014,14,53,6690,2499.0,2.0
360925,02.04.2013,3,26,9460,350.0,1.0
475808,27.05.2013,4,31,13071,499.0,1.0
785591,11.08.2013,7,31,15044,699.0,1.0
1163363,12.12.2013,11,12,4353,1899.0,1.0
1055584,11.11.2013,10,31,16021,1779.0,1.0
1714959,02.06.2014,17,25,7226,629.0,1.0
117051,05.02.2013,1,50,5572,1490.0,1.0
2281123,28.12.2014,23,54,1224,399.0,1.0
1048827,24.11.2013,10,38,1905,249.0,1.0
452824,19.05.2013,4,25,1985,899.0,1.0
1479447,02.03.2014,14,58,12134,299.0,1.0
33658,04.01.2013,0,3,6611,1999.0,1.0
375071,13.04.2013,3,6,6021,399.0,1.0
1930666,29.08.2014,19,6,16220,1199.0,1.0
2240523,19.12.2014,23,33,15705,699.0,1.0
419810,25.04.2013,3,30,3533,998.5,1.0
2520886,25.03.2015,26,19,3071,799.0,1.0
589426,26.06.2013,5,25,14551,349.0,1.0
158298,22.02.2013,1,22,3149,1480.0,1.0
2290712,13.12.2014,23,4,20024,1249.5,1.0
1284534,17.01.2014,12,56,7070,299.5,1.0
2174737,01.11.2014,22,25,1063,599.0,1.0
2167601,28.11.2014,22,27,16570,399.0,1.0
2049724,02.10.2014,21,12,20185,240.0,1.0
2648166,03.05.2015,28,50,18704,229.0,1.0
413983,02.04.2013,3,31,16167,659.0,2.0
2813096,02.08.2015,31,4,2073,498.0,1.0
956094,09.10.2013,9,31,17363,149.0,1.0
1033254,26.11.2013,10,30,2929,99.0,1.0
2773532,15.07.2015,30,28,15276,1099.0,1.0
516392,08.05.2013,4,19,14660,199.0,1.0
1425717,01.02.2014,13,54,16599,98.0,1.0
1423557,18.02.2014,13,51,16445,251.0,1.0
1658167,08.05.2014,16,19,3365,799.0,1.0
1666939,02.05.2014,16,54,1077,699.0,2.0
807914,24.08.2013,7,28,7170,1699.0,1.0
2123372,18.11.2014,22,31,3735,3130.42857143,7.0
2728015,15.07.2015,30,16,3731,1999.0,2.0
1805435,12.07.2014,18,35,7096,799.0,1.0
2541238,27.03.2015,26,31,5660,1790.0,1.0
932758,20.09.2013,8,56,2307,2199.0,1.0
2261325,25.12.2014,23,7,13511,1499.0,1.0
519155,30.05.2013,4,18,5471,1099.0,1.0
2442519,04.02.2015,25,50,15046,699.0,1.0
2278666,08.12.2014,23,53,2703,299.0,1.0
2803432,08.08.2015,31,15,10211,3499.0,1.0
146105,10.02.2013,1,18,5572,1490.0,1.0
1641052,05.05.2014,16,31,2814,899.0,1.0
181585,16.02.2013,1,0,5572,1322.0,3.0
2346570,09.01.2015,24,27,4244,499.5,3.0
2092226,17.10.2014,21,31,14526,249.0,1.0
144677,27.02.2013,1,16,12058,149.0,1.0
776356,02.08.2013,7,35,11348,299.0,1.0
2614983,08.05.2015,28,25,2698,3199.0,1.0
1843585,26.07.2014,18,4,14088,749.0,1.0
2024985,24.09.2014,20,57,6495,499.0,1.0
1721320,05.06.2014,17,31,3707,1999.0,1.0
1809214,27.07.2014,18,54,6628,699.0,3.0
1552700,05.04.2014,15,55,11290,299.0,1.0
397439,11.04.2013,3,51,9733,426.0,1.0
44681,30.01.2013,0,1,700,143.0,1.0
2173962,03.11.2014,22,25,11968,149.0,1.0
2460968,19.02.2015,25,12,4639,1599.0,1.0
1858291,31.07.2014,18,22,4067,299.0,1.0
1608535,20.04.2014,15,47,3183,599.0,2.0
154041,10.02.2013,1,23,1830,599.0,1.0
418898,30.04.2013,3,31,21370,999.0,1.0
2247102,28.12.2014,23,39,9355,349.0,1.0
2507308,06.03.2015,26,59,2039,798.0,1.0
110171,14.01.2013,0,46,13851,399.0,1.0
1348007,21.01.2014,12,25,20088,349.0,1.0
970492,27.10.2013,9,50,21624,999.0,1.0
2371746,31.01.2015,24,31,7003,399.0,1.0
816107,11.08.2013,7,25,20150,849.0,1.0
1684094,01.05.2014,16,57,3840,699.3,1.0
728169,24.07.2013,6,43,19790,1299.0,1.0
977661,28.10.2013,9,51,22072,230.0,2.0
867244,10.09.2013,8,24,2070,599.0,1.0
2776956,07.08.2015,31,44,3822,499.0,1.0
1575468,10.04.2014,15,28,3545,1679.0,1.0
1960991,16.09.2014,20,42,6628,699.0,1.0
1733860,20.06.2014,17,4,18553,149.0,1.0
1865871,16.07.2014,18,25,2574,399.0,1.0
731639,18.07.2013,6,43,21885,399.0,1.0
1255363,18.12.2013,11,47,10487,399.0,2.0
2201940,27.12.2014,23,44,15093,699.0,1.0
683430,21.07.2013,6,24,6500,699.0,1.0
397998,23.04.2013,3,51,2524,190.0,1.0
2755774,30.07.2015,30,25,8858,549.0,1.0
2133288,02.11.2014,22,57,5485,349.0,1.0
493023,25.05.2013,4,50,8258,149.0,1.0
2653451,08.05.2015,28,56,2321,148.0,1.0
878393,17.09.2013,8,15,10334,149.0,1.0
689039,21.07.2013,6,19,4372,1699.0,1.0
2075641,20.10.2014,21,57,18751,199.0,1.0
591871,17.06.2013,5,19,33,199.0,1.0
2909399,28.10.2015,33,12,20866,699.0,1.0
644210,29.07.2013,6,27,5034,1199.0,1.0
1124448,08.12.2013,11,25,17818,99.34,1.0
761397,31.08.2013,7,51,4904,263.0,1.0
763219,18.08.2013,7,50,8873,199.0,1.0
2315414,02.12.2014,23,21,3462,2999.0,1.0
292729,04.03.2013,2,6,20946,449.0,1.0
860488,26.09.2013,8,19,4251,231.07,1.0
2586672,25.04.2015,27,50,22076,28.0,1.0
631707,21.06.2013,5,52,6954,449.0,1.0
815344,20.08.2013,7,25,16955,199.0,1.0
500473,22.05.2013,4,57,14350,399.0,1.0
2382474,31.01.2015,24,31,17167,399.0,1.0
370531,28.04.2013,3,13,7527,173.0,1.0
1929456,22.08.2014,19,6,21385,1199.0,1.0
741458,16.08.2013,7,46,4482,449.5,1.0
1876026,05.08.2014,19,43,1303,299.0,1.0
2287924,22.12.2014,23,2,20949,5.0,4.0
300264,22.03.2013,2,15,10838,149.0,1.0
1581426,19.04.2014,15,6,12737,224.31,1.0
1313024,20.01.2014,12,42,19405,799.0,1.0
2789064,26.08.2015,31,57,14931,799.0,1.0
834109,18.08.2013,7,10,4370,263.0,1.0
2722216,13.07.2015,30,6,5490,1399.0,1.0
1425268,09.02.2014,13,54,7815,4391.0,1.0
724588,20.07.2013,6,50,16154,639.0,1.0
1764253,07.06.2014,17,54,19405,399.0,1.0
496273,16.05.2013,4,51,16194,819.0,1.0
1616727,06.04.2014,15,28,13085,349.0,1.0
586004,21.06.2013,5,25,2534,299.0,1.0
482675,29.05.2013,4,35,9563,249.0,1.0
1721689,01.06.2014,17,28,4391,599.0,1.0
1169299,27.12.2013,11,15,18146,749.0,1.0
1376908,22.02.2014,13,26,7856,799.0,1.0
905182,22.09.2013,8,26,1916,249.0,1.0
511205,26.05.2013,4,15,15044,699.0,3.0
2624381,22.05.2015,28,15,4904,399.0,1.0
2579665,09.04.2015,27,57,14258,299.0,1.0
706592,17.07.2013,6,58,21880,299.0,1.0
2770446,23.07.2015,30,28,5671,3590.0,1.0
991181,05.10.2013,9,25,7884,2490.0,1.0
2518997,11.03.2015,26,18,6426,1323.04,1.0
2761407,16.07.2015,30,24,8528,850.0,1.0
2027823,11.10.2014,21,28,10383,399.0,1.0
2593170,27.04.2015,27,59,16310,1279.0,1.0
1695368,12.05.2014,16,31,19688,999.0,1.0
930230,12.09.2013,8,56,6473,299.0,1.0
2150597,30.11.2014,22,5,4633,1999.0,2.0
2278055,14.12.2014,23,52,18793,149.0,1.0
2318911,09.12.2014,23,25,19220,249.0,1.0
2144672,24.11.2014,22,12,6740,499.0,1.0
2741615,23.07.2015,30,41,9277,499.0,1.0
2595855,05.04.2015,27,42,5830,549.0,5.0
2009522,20.09.2014,20,7,14305,399.0,1.0
2839290,28.09.2015,32,38,5060,349.0,1.0
2014499,29.09.2014,20,12,3343,2599.0,1.0
1387574,14.02.2014,13,30,5660,1299.0,1.0
567546,17.06.2013,5,13,11030,60.0,1.0
206400,09.02.2013,1,27,10572,199.0,1.0
1262453,13.12.2013,11,44,12428,399.0,1.0
744391,23.08.2013,7,42,6433,449.0,1.0
367481,28.04.2013,3,3,6605,1149.0,1.0
459907,21.05.2013,4,25,6738,699.0,1.0
1887902,12.08.2014,19,39,15017,2299.0,1.0
71994,31.01.2013,0,31,13419,999.0,1.0
1925456,08.08.2014,19,4,6476,149.5,1.0
1898579,15.08.2014,19,58,5945,299.0,1.0
1306169,26.01.2014,12,30,10012,149.0,1.0
2039826,12.10.2014,21,26,3183,599.0,1.0
257599,15.03.2013,2,54,2126,98.0,1.0
2187359,15.11.2014,22,42,21670,399.0,1.0
1729720,27.06.2014,17,12,20017,599.0,1.0
2809700,21.08.2015,31,19,3444,1002.53,2.0
2848371,12.09.2015,32,52,4634,1599.0,1.0
937802,12.10.2013,9,41,4886,899.0,1.0
1848048,29.07.2014,18,27,982,749.0,1.0
1815684,09.07.2014,18,54,20957,1049.0,1.0
718421,25.07.2013,6,38,3743,799.0,1.0
2847086,06.09.2015,32,58,6396,198.0,1.0
1149319,16.12.2013,11,30,10426,149.0,1.0
1301737,16.01.2014,12,28,2269,799.0,2.0
2459969,22.02.2015,25,4,6490,249.5,1.0
2869103,17.09.2015,32,31,10210,3499.0,1.0
2665115,15.06.2015,29,35,10210,3499.0,1.0
134510,19.02.2013,1,56,7340,249.0,1.0
2106431,15.11.2014,22,33,3833,544.95,1.0
1585445,05.04.2014,15,3,1855,1199.0,1.0
2915546,21.10.2015,33,6,5435,1549.0,1.0
75897,12.01.2013,0,54,17588,249.0,1.0
1048690,23.11.2013,10,38,2270,2599.0,1.0
2204992,31.12.2014,23,42,7880,549.0,1.0
1456080,13.02.2014,13,57,15886,2159.0,1.0
259940,05.03.2013,2,57,3432,599.0,1.0
668589,15.07.2013,6,14,16147,549.0,1.0
563360,15.06.2013,5,14,10810,149.0,1.0
1651818,15.05.2014,16,12,19924,999.0,1.0
1412150,15.02.2014,13,24,6432,124.5,1.0
1551971,20.04.2014,15,56,11083,499.0,1.0
2827765,08.08.2015,31,21,13278,399.0,1.0
2729458,18.07.2015,30,7,7856,1199.0,1.0
2449853,12.02.2015,25,15,6184,699.0,1.0
2567611,27.04.2015,27,25,3072,3499.0,1.0
819936,25.08.2013,7,27,12013,149.0,1.0
2480707,24.02.2015,25,27,19816,639.0,1.0
1669484,24.05.2014,16,54,10078,149.0,1.0
2174433,05.11.2014,22,25,13498,20990.0,2.0
1636112,14.05.2014,16,25,8877,1349.0,1.0
2682172,30.06.2015,29,24,22102,1250.0,1.0
1498061,20.03.2014,14,19,6691,2199.0,1.0
1567229,13.04.2014,15,25,4637,799.0,1.0
1212586,31.12.2013,11,51,3224,368.0,1.0
1978230,20.09.2014,20,48,6504,2499.0,1.0
134144,28.02.2013,1,56,13901,299.0,1.0
1827542,08.07.2014,18,50,9405,299.0,1.0
573559,15.06.2013,5,6,2341,449.0,2.0
1708760,06.06.2014,17,27,10659,699.0,1.0
2192093,08.11.2014,22,46,19836,99.0,1.0
1898962,31.08.2014,19,57,20607,799.0,1.0
2785519,14.08.2015,31,39,11058,799.0,1.0
2156424,15.11.2014,22,7,20949,5.0,8.0
73452,17.01.2013,0,31,14826,199.0,1.0
2146178,22.11.2014,22,19,2517,399.0,1.0
816261,13.08.2013,7,25,22088,79.0,1.0
779324,06.08.2013,7,38,6835,399.0,1.0
2667610,10.06.2015,29,38,13491,15490.0,1.0
1248067,30.12.2013,11,31,12839,149.0,1.0
970860,27.10.2013,9,51,4164,707.0,1.0
2381180,18.01.2015,24,31,18796,399.0,1.0
1133608,27.12.2013,11,24,7220,1299.0,1.0
93053,18.01.2013,0,42,13868,299.0,1.0
1479287,08.03.2014,14,58,13851,169.0,1.0
1597876,16.04.2014,15,42,18612,199.0,1.0
702551,07.07.2013,6,58,11130,499.0,1.0
2303320,25.12.2014,23,54,16189,349.0,1.0
923596,11.09.2013,8,58,6466,466.0,1.0
2220345,15.12.2014,23,48,3077,799.0,1.0
1617103,04.04.2014,15,28,15292,799.0,1.0
2073918,25.10.2014,21,58,16059,449.0,1.0
2427404,22.02.2015,25,37,2285,3499.0,1.0
461517,31.05.2013,4,25,11496,399.0,3.0
1271013,07.01.2014,12,55,492,600.0,3.0
403709,07.04.2013,3,58,22075,199.0,1.0
2047187,09.10.2014,21,6,21395,299.0,1.0
1353248,05.01.2014,12,27,5682,299.0,1.0
2439763,05.02.2015,25,53,13867,349.0,1.0
2736243,08.07.2015,30,42,15725,399.0,1.0
144917,08.02.2013,1,18,17545,149.0,1.0
2193356,05.12.2014,23,42,14491,28.0,1.0
1636872,28.05.2014,16,25,13878,199.0,1.0
2256036,31.12.2014,23,28,16355,399.0,1.0
2104424,23.10.2014,21,42,4052,2499.0,1.0
2588325,25.04.2015,27,41,4892,971.0,1.0
2469420,12.02.2015,25,28,10331,169.0,1.0
872759,13.09.2013,8,6,14888,549.0,1.0
2465977,14.02.2015,25,28,18364,199.0,1.0
525174,10.05.2013,4,3,1744,299.0,1.0
965740,07.10.2013,9,31,3543,599.0,2.0
146025,17.02.2013,1,19,1398,599.0,1.0
1290948,26.01.2014,12,31,13133,249.0,1.0
159906,03.02.2013,1,19,9939,299.0,1.0
349330,28.04.2013,3,25,18332,299.0,1.0
663152,24.07.2013,6,13,6108,263.0,1.0
2704919,24.06.2015,29,2,17899,1169.0,1.0
2247483,17.12.2014,23,38,17654,2999.0,1.0
263960,31.03.2013,2,54,20554,529.0,1.0
2813894,08.08.2015,31,3,9863,299.0,1.0
150676,24.02.2013,1,16,1871,299.0,1.0
970658,27.10.2013,9,51,7250,328.0,1.0
90921,27.01.2013,0,47,22015,699.0,1.0
980662,29.10.2013,9,21,16071,249.0,1.0
2793538,09.08.2015,31,53,16227,499.0,2.0
6879,13.01.2013,0,25,13118,299.0,1.0
2077177,22.10.2014,21,50,3334,599.0,1.0
431204,07.04.2013,3,42,14870,299.0,1.0
273119,15.03.2013,2,52,16937,249.0,1.0
2409773,09.01.2015,24,54,5901,2899.0,1.0
155650,28.02.2013,1,25,1410,699.5,1.0
2282567,27.12.2014,23,6,3341,1999.0,1.0
1981961,12.09.2014,20,25,17168,549.0,1.0
1552195,26.04.2014,15,56,7518,299.0,1.0
975569,21.10.2013,9,53,3183,599.0,1.0
719664,28.07.2013,6,44,16738,149.0,1.0
2889387,07.10.2015,33,31,20386,2599.0,1.0
2521252,26.03.2015,26,15,16917,99.0,1.0
1059724,26.11.2013,10,13,1507,1153.0,1.0
1117342,03.11.2013,10,50,21919,799.0,1.0
829363,11.08.2013,7,14,18260,199.0,1.0
